parcela_id,idade,hdom,Ht_estimado,Fator,1,2,3,4,5,classificação,reclass,Classe,IS
25,3,15.845,16.0742499730199,0.9857380609730042,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,4,21.771810652482515
25,4,19.1,21.0528630099439,0.9072400267354848,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,4.0,,4,21.771810652482515
25,5,20.875,23.14589004392946,0.901887979264593,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
25,6,21.71,23.929486354640673,0.9072488927782504,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,4.0,4.0,4,21.771810652482515
26,3,15.469,16.0742499730199,0.9623466118770212,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,4,21.771810652482515
26,4,19.231,21.0528630099439,0.9134624583324664,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,4.0,,4,21.771810652482515
26,5,21.016,23.14589004392946,0.9079797735197453,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
26,6,21.857,23.929486354640673,0.9133919414764724,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,4.0,4.0,4,21.771810652482515
27,3,15.682,16.0742499730199,0.9755976189446924,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,4,21.771810652482515
27,4,19.164,21.0528630099439,0.9102799933172163,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,4.0,,4,21.771810652482515
27,5,20.94,23.14589004392946,0.9046962532120038,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
27,6,21.778,23.929486354640673,0.9100905751692646,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,4.0,4.0,4,21.771810652482515
28,3,14.664,16.0742499730199,0.9122665147433343,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,4.0,,4,21.771810652482515
28,4,17.737,21.0528630099439,0.8424982384401724,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,4.0,,4,21.771810652482515
